,reducermaxSizeInFlight,shufflefilebuffer,shufflesortbypassMergeThreshold,speculationinterval,speculationmultiplier,speculationquantile,broadcastblockSize,iocompressionsnappyblockSize,kryoserializerbuffermax,kryoserializerbuffer,drivermemory,executormemory,networktimeout,localitywait,taskmaxFailures,shufflecompress,memoryfraction,shufflespillcompress,broadcastcompress,memorystorageFraction
1805,43,37,440,380,2,0.8999999999999999,102,45,102,124,7,6,120,9,2,0,1.0,0,0,0.6
1806,119,48,100,770,3,1.0,84,53,68,72,9,9,360,6,8,1,0.5,1,0,0.5
1807,62,85,660,400,2,0.7,86,105,98,28,8,15,400,4,3,1,1.0,1,1,0.8999999999999999
1808,39,82,860,800,2,1.0,78,46,54,106,9,6,60,6,7,0,0.6,0,0,1.0
1809,121,83,140,320,2,0.7,46,108,104,90,6,16,200,6,1,0,0.6,1,0,1.0
1810,112,59,710,840,4,0.7999999999999999,24,28,110,74,6,14,240,4,6,0,0.5,1,1,0.6
1811,70,51,610,430,4,0.8999999999999999,86,70,86,118,6,9,20,6,6,1,0.6,0,0,0.8999999999999999
1812,44,65,420,360,4,0.5,60,106,126,48,6,6,420,8,8,1,1.0,1,0,0.6
1813,55,64,900,990,5,0.7,82,125,82,30,9,13,80,2,6,1,0.5,1,0,1.0
1814,61,107,540,900,5,0.7999999999999999,90,48,94,48,6,7,400,9,8,0,0.8999999999999999,0,1,0.7
1815,125,42,170,420,4,0.6,102,40,32,24,11,10,260,1,3,0,0.8999999999999999,1,0,0.5
1816,42,85,900,880,1,0.8999999999999999,46,30,108,24,8,9,380,2,6,1,0.7999999999999999,0,0,0.6
1817,121,73,120,130,4,0.7999999999999999,126,42,58,54,11,13,40,8,1,1,1.0,1,1,0.7999999999999999
1818,125,111,500,630,2,0.7999999999999999,18,75,30,54,11,10,180,8,1,1,0.8999999999999999,0,0,0.7999999999999999
1819,39,108,440,720,4,0.5,120,59,60,120,10,14,120,5,2,0,1.0,1,1,0.6
1820,116,24,450,540,5,0.5,64,68,26,66,7,15,340,10,3,0,0.7,0,0,0.6
1821,121,45,240,220,1,0.6,30,55,28,38,11,15,380,3,4,1,1.0,0,0,0.7999999999999999
1822,24,58,630,380,2,0.8999999999999999,104,59,110,44,6,13,480,10,7,0,0.7,1,1,0.7999999999999999
1823,64,93,230,690,3,1.0,54,81,28,126,6,14,300,6,7,1,0.6,0,0,0.7999999999999999
1824,116,97,360,580,5,1.0,2,109,100,90,6,16,60,10,3,1,0.7999999999999999,1,0,0.6
1825,69,100,750,870,4,0.5,74,104,126,100,11,7,100,5,5,0,0.8999999999999999,1,1,1.0
1826,108,87,740,890,2,0.8999999999999999,86,110,110,70,10,6,240,3,1,0,0.8999999999999999,1,1,1.0
1827,107,33,420,280,4,0.6,50,34,118,66,12,15,160,2,6,0,0.6,0,0,0.5
1828,94,33,910,230,3,0.7,116,86,80,128,12,11,300,1,2,0,0.7,1,0,0.6
1829,87,27,870,110,3,0.7999999999999999,56,37,36,126,9,9,240,9,4,1,0.6,0,0,0.5
1830,42,121,600,220,2,0.7999999999999999,66,72,120,82,8,10,40,9,6,1,1.0,1,0,0.7999999999999999
1831,48,105,550,180,2,0.8999999999999999,22,35,40,96,11,12,400,7,2,0,0.7,1,1,0.7
1832,58,52,460,470,2,1.0,22,112,124,24,6,14,240,3,5,0,0.5,1,1,0.7
1833,118,106,680,720,1,0.8999999999999999,126,64,74,118,6,12,140,2,5,1,1.0,1,1,0.8999999999999999
1834,114,88,250,780,4,0.5,100,98,106,62,9,7,360,4,6,0,1.0,1,0,1.0
1835,55,67,950,290,5,0.5,28,122,24,90,12,14,80,10,2,0,0.7999999999999999,1,0,0.7
1836,102,89,490,460,1,0.5,10,60,60,36,12,7,160,8,8,0,0.7999999999999999,0,0,0.7999999999999999
1837,90,43,780,190,2,0.5,122,93,50,104,11,6,140,1,4,1,0.7,0,0,1.0
1838,116,67,190,920,1,0.7999999999999999,20,94,44,108,6,11,460,4,6,0,0.7999999999999999,0,1,0.8999999999999999
1839,85,94,190,250,3,0.7999999999999999,112,127,64,100,8,12,280,5,5,0,0.6,1,0,1.0
1840,86,70,110,440,1,0.6,58,44,108,38,6,7,200,5,7,1,1.0,1,1,0.8999999999999999
1841,57,106,420,520,5,0.5,38,89,84,46,6,8,280,6,4,0,0.6,0,0,0.7
1842,85,84,440,230,1,0.5,50,120,26,82,7,12,480,2,1,1,0.7,0,0,0.7999999999999999
1843,38,117,930,290,5,1.0,106,63,90,120,11,16,500,5,1,0,0.6,1,0,0.6
1844,54,80,380,640,4,0.7,2,77,30,78,10,14,220,5,6,1,0.7999999999999999,1,1,0.5
1845,111,86,770,240,1,0.8999999999999999,114,97,66,98,12,13,460,10,6,0,0.8999999999999999,1,0,0.7
1846,77,122,130,780,3,0.7,78,124,74,68,8,10,340,1,1,1,0.7999999999999999,1,1,0.8999999999999999
1847,27,32,530,720,4,0.7999999999999999,118,48,94,94,8,6,240,8,6,1,1.0,0,0,0.7
1848,39,85,910,550,5,0.8999999999999999,84,101,26,76,12,15,480,1,4,0,0.6,1,1,0.8999999999999999
1849,127,49,410,910,4,1.0,36,104,122,96,7,16,20,3,8,0,0.7,1,0,0.5
1850,127,122,890,800,2,0.7999999999999999,4,83,96,38,6,6,440,9,2,1,0.7999999999999999,0,1,0.7999999999999999
1851,26,81,820,590,3,1.0,84,64,116,128,6,16,80,3,3,0,0.7,1,1,0.5
1852,86,59,150,580,4,0.7999999999999999,112,26,58,96,11,11,240,7,5,0,0.5,0,1,0.7
1853,99,66,510,520,3,1.0,64,28,98,32,9,9,120,4,3,1,0.8999999999999999,0,1,1.0
1854,108,51,870,430,1,0.8999999999999999,50,29,32,32,10,15,400,6,4,1,0.6,1,0,0.8999999999999999
1855,86,82,180,580,1,0.6,66,56,24,98,10,8,140,7,6,0,0.6,1,1,1.0
1856,46,32,570,230,1,0.8999999999999999,118,66,84,108,12,7,240,8,2,1,0.6,0,1,0.6
1857,56,52,740,240,4,0.7999999999999999,32,52,30,96,6,14,320,3,4,1,0.7999999999999999,0,0,0.5
1858,25,52,680,540,4,0.7999999999999999,106,122,76,90,7,11,140,10,4,1,0.7,1,1,0.7
1859,55,104,210,780,5,1.0,102,102,60,104,11,10,40,8,6,1,1.0,0,0,0.6
1860,52,89,700,630,3,1.0,110,35,98,84,12,6,500,1,3,1,0.8999999999999999,1,0,0.8999999999999999
1861,57,84,640,720,2,0.5,8,32,82,96,6,7,360,8,7,1,0.5,0,0,1.0
1862,25,123,220,350,2,0.8999999999999999,80,89,84,98,11,7,400,9,3,0,1.0,1,0,1.0
1863,40,97,730,840,5,0.5,84,86,82,48,8,11,40,6,6,1,0.7,1,1,0.6
1864,108,79,470,740,3,0.5,70,125,126,124,8,10,420,3,6,1,0.5,0,1,0.6
1865,91,92,820,390,2,0.6,68,29,82,38,11,16,100,6,8,0,0.6,0,0,0.6
1866,76,31,160,830,5,0.8999999999999999,22,75,70,126,10,12,380,9,7,1,0.7999999999999999,1,0,1.0
1867,25,31,870,830,1,1.0,16,53,66,114,9,15,360,6,3,1,0.7,1,0,0.7999999999999999
1868,32,118,750,780,5,0.7,50,63,80,108,8,10,500,3,7,1,0.7,0,1,0.7
1869,122,35,350,870,5,1.0,122,110,128,98,9,6,280,5,8,0,0.7999999999999999,1,0,0.5
1870,78,61,960,450,1,0.5,82,108,52,106,8,15,20,8,2,1,0.7999999999999999,1,1,0.6
1871,128,31,270,290,2,1.0,22,115,108,104,6,6,400,8,4,0,0.8999999999999999,0,1,0.5
1872,49,79,510,100,1,0.8999999999999999,38,91,114,70,12,6,280,5,3,1,0.8999999999999999,1,0,0.7999999999999999
1873,47,77,780,660,4,0.6,74,126,110,116,10,13,300,10,5,0,0.7,1,1,0.5
1874,79,71,810,840,2,0.7,10,30,82,38,12,12,260,5,3,0,0.7,1,0,0.5
1875,113,86,200,620,2,0.7,8,52,30,82,9,11,380,9,8,1,0.7,0,1,0.6
1876,112,127,300,680,1,0.7999999999999999,46,85,24,84,9,16,340,3,3,0,0.8999999999999999,0,1,0.7999999999999999
1877,51,65,350,1000,2,0.6,12,64,100,44,6,16,40,1,2,0,0.7999999999999999,0,1,0.8999999999999999
1878,29,46,360,740,1,0.5,94,41,112,124,10,13,440,3,3,1,0.7999999999999999,0,0,0.5
1879,104,66,220,310,1,0.6,88,74,28,126,7,13,260,7,6,1,0.5,1,1,0.5
1880,56,83,100,480,4,0.7,52,84,70,56,7,8,100,2,5,0,0.7,0,0,0.7
1881,98,107,180,570,5,0.7,116,71,96,58,12,15,240,4,4,1,0.8999999999999999,0,0,0.8999999999999999
1882,41,56,180,230,3,0.7,110,43,50,112,9,14,120,9,6,0,0.7999999999999999,1,1,1.0
1883,78,61,290,350,5,1.0,66,127,42,60,7,14,160,7,8,0,0.5,0,0,0.7999999999999999
1884,57,119,850,470,2,0.7999999999999999,72,32,68,68,7,10,440,8,2,0,0.8999999999999999,1,0,0.5
1885,102,127,120,630,4,1.0,94,48,70,120,9,6,160,8,5,0,0.6,0,0,0.7
1886,86,34,830,680,5,0.5,78,58,128,120,8,9,40,9,4,1,0.8999999999999999,1,1,0.7999999999999999
1887,32,90,140,270,4,1.0,40,67,62,74,11,11,300,2,3,1,0.7999999999999999,0,1,0.5
1888,103,92,620,700,1,0.7,48,61,110,98,7,12,480,6,7,0,0.7,1,0,0.7999999999999999
1889,51,53,540,180,4,0.6,48,102,68,28,8,16,220,10,4,1,0.7999999999999999,0,1,0.8999999999999999
1890,75,36,760,950,3,1.0,116,28,48,42,9,14,60,6,7,1,0.5,1,0,0.7999999999999999
1891,99,53,740,440,3,0.8999999999999999,116,112,36,110,12,12,340,10,1,1,1.0,1,0,0.8999999999999999
1892,69,102,980,370,1,1.0,114,68,70,64,7,9,460,6,3,1,0.5,1,0,1.0
1893,122,105,450,740,3,0.7999999999999999,38,88,26,110,6,6,160,4,1,1,0.6,1,0,0.7999999999999999
1894,101,62,560,540,4,1.0,118,27,58,26,9,11,340,8,5,0,0.8999999999999999,1,1,0.5
1895,44,88,920,420,1,0.5,108,115,102,104,10,10,80,9,1,1,0.7999999999999999,1,0,0.8999999999999999
1896,116,34,290,680,3,0.7999999999999999,74,98,72,78,9,7,340,5,1,1,0.8999999999999999,0,0,0.8999999999999999
1897,110,47,370,890,4,0.5,44,112,100,38,12,9,240,4,3,0,0.6,0,0,0.6
1898,74,56,700,120,4,0.8999999999999999,102,40,40,126,10,16,80,10,7,0,0.7,1,1,0.7
1899,88,93,700,610,4,1.0,12,108,102,116,11,10,60,10,1,1,0.8999999999999999,0,1,0.6
1900,55,89,910,340,5,1.0,90,103,120,32,10,6,280,8,6,0,0.7,0,0,1.0
1901,84,64,350,200,1,1.0,102,48,28,124,7,6,320,7,6,1,0.7999999999999999,1,1,0.5
1902,76,108,210,820,5,0.5,74,93,116,98,11,11,440,1,2,1,1.0,0,0,0.7
1903,94,114,940,450,3,0.6,48,106,46,98,6,7,440,2,1,0,0.5,1,1,0.7999999999999999
1904,50,47,900,130,1,1.0,20,103,100,38,12,9,480,10,2,1,0.7999999999999999,0,0,0.7999999999999999
1905,51,39,330,980,2,1.0,8,119,104,64,10,12,40,1,8,0,0.7,1,0,0.8999999999999999
1906,103,26,990,540,2,0.8999999999999999,58,36,108,56,11,12,220,1,3,1,0.5,1,1,0.6
1907,105,90,250,680,3,0.6,36,65,112,112,6,6,280,1,5,1,1.0,1,0,1.0
1908,86,105,750,520,2,0.6,66,110,128,54,12,7,40,8,7,1,0.5,0,1,0.7999999999999999
1909,88,66,370,680,5,0.7,50,56,108,116,8,8,140,4,1,0,0.5,0,1,0.7999999999999999
1910,113,45,110,350,4,0.6,30,44,86,38,6,12,380,10,5,1,0.7999999999999999,1,0,0.7
1911,76,76,350,650,4,0.8999999999999999,110,105,30,50,12,16,300,6,6,0,0.6,1,1,0.7999999999999999
1912,125,64,130,920,1,0.8999999999999999,74,52,106,128,8,14,440,3,7,0,0.5,1,1,1.0
1913,120,25,990,890,5,0.5,4,114,40,122,12,8,380,2,8,0,0.7999999999999999,1,0,0.7
1914,28,93,130,360,2,0.7999999999999999,122,114,64,94,7,9,380,9,4,1,0.6,1,0,0.6
1915,118,75,300,880,3,0.8999999999999999,100,51,54,50,11,11,240,2,7,1,0.7,0,0,1.0
1916,51,59,300,280,3,0.7999999999999999,28,41,88,60,8,13,140,3,5,1,0.8999999999999999,1,1,0.7999999999999999
1917,99,74,730,890,4,0.7999999999999999,114,63,118,82,12,9,20,7,2,0,0.8999999999999999,1,0,0.8999999999999999
1918,93,54,630,440,3,0.5,40,73,112,24,12,13,220,10,8,1,1.0,1,1,0.8999999999999999
1919,121,42,850,630,1,0.7999999999999999,48,103,108,92,7,16,60,8,4,0,0.8999999999999999,1,1,0.5
1920,40,43,330,630,5,0.7999999999999999,2,119,62,96,12,15,400,6,1,0,0.7999999999999999,1,1,0.8999999999999999
1921,48,86,950,970,4,0.7,122,40,68,110,8,15,420,7,1,1,0.8999999999999999,1,1,0.6
1922,110,73,860,770,2,0.5,68,87,80,28,9,12,400,4,7,0,0.8999999999999999,1,0,0.7999999999999999
1923,39,85,530,100,1,0.7999999999999999,64,100,32,72,10,15,120,8,8,1,0.5,1,1,0.7999999999999999
1924,119,26,150,390,3,0.6,38,82,110,100,12,13,400,7,6,0,1.0,0,0,0.6
1925,74,91,800,300,1,0.7,114,117,52,62,8,11,300,10,7,1,0.8999999999999999,1,1,0.7999999999999999
1926,97,116,380,330,1,0.7999999999999999,116,114,90,100,10,9,60,5,1,0,0.7999999999999999,1,0,0.7
1927,103,71,670,380,3,0.7999999999999999,128,107,56,32,12,13,440,7,5,0,1.0,1,1,0.7
1928,74,27,690,580,1,0.7999999999999999,86,24,24,40,11,15,460,3,2,0,0.7,1,1,1.0
1929,73,55,920,790,4,0.8999999999999999,104,92,106,58,8,16,160,5,8,0,0.7999999999999999,0,0,1.0
1930,110,45,830,330,5,0.6,40,64,86,80,11,6,100,7,4,0,0.6,0,1,0.5
1931,43,106,870,990,2,1.0,70,98,68,128,10,14,240,6,8,0,0.5,0,1,0.6
1932,53,47,330,160,2,0.7999999999999999,66,66,30,90,10,11,360,10,6,1,0.6,1,0,1.0
1933,73,64,250,290,1,0.6,40,81,112,54,9,10,460,7,3,1,0.8999999999999999,1,1,0.7
1934,51,69,300,180,2,0.8999999999999999,126,57,106,94,6,7,440,6,2,0,0.7,0,0,1.0
1935,59,127,410,810,5,0.8999999999999999,12,36,96,54,11,11,240,8,7,1,0.8999999999999999,0,1,0.7
1936,102,85,420,500,5,0.6,48,37,82,124,6,16,60,4,5,0,0.6,1,1,0.8999999999999999
1937,59,75,780,410,5,1.0,54,46,90,42,11,6,300,1,2,0,0.5,0,1,0.7999999999999999
1938,80,66,110,830,4,1.0,16,112,50,104,6,15,260,5,6,1,0.7,1,0,0.7999999999999999
1939,101,48,330,180,2,1.0,66,84,94,46,11,9,60,2,1,1,0.8999999999999999,0,1,1.0
1940,113,77,800,820,2,0.8999999999999999,28,119,44,80,11,12,500,2,7,1,0.8999999999999999,1,1,0.7
1941,66,48,640,310,3,1.0,76,113,104,62,8,9,460,6,1,1,0.8999999999999999,1,0,0.7999999999999999
1942,45,111,150,500,2,0.5,128,115,40,106,10,9,480,4,2,0,0.7,1,0,0.7
1943,61,27,700,130,2,0.6,66,97,70,62,12,11,220,4,3,0,0.6,0,1,0.6
1944,59,54,200,220,4,0.5,100,66,116,32,6,12,340,9,8,1,0.7,1,0,0.5
1945,93,59,830,160,3,0.5,26,103,74,72,12,8,140,2,7,0,0.7999999999999999,1,0,0.7
1946,67,61,160,700,3,0.6,6,86,106,118,8,12,60,1,4,1,0.6,0,0,0.7999999999999999
1947,112,64,240,650,5,0.7,106,118,28,118,12,9,380,9,8,1,0.7,0,1,1.0
1948,80,114,660,730,5,0.7999999999999999,52,62,74,108,9,8,240,10,4,1,0.6,0,1,0.8999999999999999
1949,118,54,370,580,4,0.5,50,71,126,70,12,6,80,4,2,1,0.7,1,0,1.0
1950,53,83,870,530,1,0.7999999999999999,38,84,94,88,12,9,100,10,1,1,0.6,1,1,0.5
1951,78,103,210,660,4,0.7,114,64,98,54,8,8,240,9,4,1,0.8999999999999999,1,0,0.6
1952,72,74,750,610,5,0.7,6,77,96,36,12,11,20,10,6,0,0.7,1,1,0.6
1953,122,51,140,700,2,0.8999999999999999,92,68,106,64,9,12,340,10,2,0,1.0,0,1,0.8999999999999999
1954,99,103,870,370,2,0.7999999999999999,4,33,78,44,7,8,220,7,1,0,0.8999999999999999,0,1,1.0
1955,97,90,750,120,1,1.0,122,110,80,32,8,7,400,6,3,0,1.0,0,0,0.5
1956,33,38,420,930,5,0.8999999999999999,52,69,96,104,8,14,460,9,8,1,0.5,0,1,0.8999999999999999
1957,110,39,230,950,4,0.6,98,67,126,124,7,12,480,5,8,0,0.7999999999999999,1,1,0.8999999999999999
1958,50,126,990,650,5,0.6,20,53,70,116,7,13,180,10,8,0,0.7999999999999999,0,0,0.5
1959,88,90,150,660,1,0.7,48,46,92,40,12,14,120,3,6,1,1.0,0,0,0.7999999999999999
1960,107,44,890,180,2,0.8999999999999999,18,70,86,84,10,15,200,8,2,1,0.6,0,1,0.5
1961,80,104,830,670,2,0.8999999999999999,94,58,30,124,10,8,140,5,3,1,0.7,1,1,0.8999999999999999
1962,115,86,200,520,1,1.0,92,111,84,110,10,16,140,6,6,1,1.0,0,1,0.5
1963,46,123,560,370,5,0.7999999999999999,6,96,122,46,8,13,140,9,4,1,0.8999999999999999,1,1,0.7
1964,122,93,820,630,2,0.8999999999999999,8,105,80,88,8,10,60,8,5,0,0.6,1,1,0.6
1965,67,106,190,630,4,0.7,66,88,126,84,9,12,280,4,2,0,0.5,1,1,0.5
1966,105,119,270,140,4,1.0,28,24,106,92,10,10,80,9,2,1,1.0,0,1,0.8999999999999999
1967,68,76,370,580,3,0.7999999999999999,48,26,48,120,6,14,360,2,4,0,1.0,1,0,0.5
1968,111,121,270,570,1,0.7,6,64,70,58,12,6,220,4,4,1,1.0,0,0,0.7999999999999999
1969,42,101,1000,650,5,0.6,106,105,30,102,9,13,340,10,6,1,0.5,1,0,1.0
1970,91,107,400,240,2,0.8999999999999999,60,29,90,60,7,11,220,5,1,0,0.5,0,1,1.0
1971,125,48,790,380,3,1.0,60,92,48,90,7,15,160,3,2,1,0.8999999999999999,0,0,0.7
1972,44,74,990,910,2,0.8999999999999999,28,64,68,126,8,12,20,1,3,0,0.7,0,1,0.7999999999999999
1973,26,39,360,710,5,0.6,40,76,38,54,8,16,380,10,4,1,0.6,0,0,0.5
1974,54,74,110,470,5,0.7,18,68,104,122,9,13,360,3,4,0,0.6,0,1,0.7
1975,44,116,140,860,4,0.7,54,29,52,56,12,6,360,2,2,1,0.7,0,0,0.7
1976,122,64,620,480,5,0.8999999999999999,96,76,84,94,11,6,200,1,2,0,1.0,1,1,0.7999999999999999
1977,75,95,880,500,4,0.7999999999999999,44,104,48,30,7,14,380,10,5,1,0.8999999999999999,1,0,0.6
1978,49,101,200,640,5,0.5,12,81,104,56,10,12,200,1,7,1,0.5,1,0,0.6
1979,100,93,110,130,3,0.6,22,66,46,30,8,16,240,8,8,1,0.8999999999999999,1,0,1.0
1980,63,41,740,690,1,0.7,66,90,38,96,12,15,400,10,6,1,0.5,1,0,0.8999999999999999
1981,64,43,100,190,3,0.8999999999999999,76,64,28,32,10,8,220,1,3,1,1.0,0,1,0.7
1982,120,104,140,970,5,1.0,44,82,112,126,12,10,400,10,4,1,0.7999999999999999,0,0,1.0
1983,119,54,200,460,4,0.7999999999999999,100,96,86,84,9,8,320,8,6,1,0.8999999999999999,0,1,0.6
1984,58,76,880,100,2,0.7999999999999999,120,108,78,32,7,16,40,5,1,1,0.7999999999999999,0,1,0.6
1985,101,112,880,810,2,0.7999999999999999,34,27,102,46,10,16,260,5,2,1,0.7999999999999999,1,1,0.6
1986,101,51,120,370,5,0.7999999999999999,128,39,26,40,9,12,500,7,3,1,1.0,1,0,0.8999999999999999
1987,32,69,580,280,3,0.6,26,35,118,64,7,9,220,5,2,0,0.5,1,1,1.0
1988,81,54,110,920,5,0.7,54,97,44,116,6,11,220,1,4,1,0.7,1,1,0.7
1989,113,88,220,900,2,0.6,98,50,128,110,6,10,320,5,4,0,0.6,1,1,0.7
1990,78,69,700,370,3,0.7,32,27,112,92,10,12,100,1,2,1,0.5,1,1,0.6
1991,25,119,930,450,2,0.5,108,111,64,38,7,11,120,1,7,1,0.7999999999999999,0,0,0.5
1992,75,44,580,660,4,1.0,82,83,50,46,10,15,220,5,8,1,1.0,0,0,0.7
1993,58,28,530,600,5,0.6,52,63,32,70,12,6,40,1,5,0,0.6,0,1,0.5
1994,43,128,320,730,3,0.7999999999999999,94,98,90,42,8,13,460,3,2,0,0.6,1,1,0.7
1995,37,124,630,1000,4,0.8999999999999999,42,40,108,52,10,16,140,2,2,0,0.7,1,0,0.5
1996,33,96,690,350,5,0.8999999999999999,24,84,104,24,6,14,400,2,1,0,0.5,0,0,0.7999999999999999
1997,81,124,710,580,4,0.7999999999999999,76,79,30,26,10,15,280,6,1,1,0.7999999999999999,0,1,0.6
1998,97,73,840,210,5,0.7,90,67,122,40,10,8,340,3,8,1,0.5,1,0,0.8999999999999999
1999,79,32,620,900,2,0.6,44,52,38,30,11,9,100,8,4,1,0.6,1,1,0.8999999999999999
